HOME_CBG,STREET_ADDRESS,LATITUDE,LONGITUDE,YearRange,Average_Visits
370030404003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
370099705003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
370119301002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
370119302001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
370119303013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
370190203081,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370210022032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370210022041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
370210023024,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370210023024,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
370210025032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
370210032031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
370230213013,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
370250420003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
370250424021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370250426023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
370399304003,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
370399304003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370399304003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
370510014005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
370510015001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
370510018001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,3.5
370510025021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
370510025033,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
370510027003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
370510030012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.5
370510033022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370510033104,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370610903002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
370630015011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
370630016032,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
370630020211,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
370630020271,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
370650208001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
370670038051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
370710305021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
370710313024,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
370759201001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370779704003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370810145012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
370810164051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
370810164061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
370810164102,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
370850713021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
370879206002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
370879212005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
370899303003,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
370899305021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.5
370970603002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
370999402003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
370999402003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
370999505001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
370999509001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371010402031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
371010402031,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
371050302001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.5
371090710014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
371190001005,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
371190015051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
371190029063,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
371190030111,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
371190036002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
371190038023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
371190038071,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
371190055143,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,15.0
371190055245,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
371190056121,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371190058383,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
371190059151,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
371190059151,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
371190059162,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
371190059181,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
371190060082,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
371190061091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,16.0
371270107003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
371270115004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371290117011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
371290117053,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
371290120072,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371330003012,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371330012005,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
371330012005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371330014004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
371330022022,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371350119012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
371419206021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
371470004002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
371559604011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,15.0
371559604013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
371570412002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.5
371590515012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
371619606003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
371619607005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
371619611011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
371739401002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,10.0
371759603001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
371790204041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
371830525052,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371830525052,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371830525052,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
371830525052,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
371830535122,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
371830537113,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
371830540162,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
371839801001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
371899206021,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
380170101062,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
390070012003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
390130124004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
390250415024,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
390299521002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
390351071011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
390351561011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
390351835011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
390375501003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
390479259001,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
390490075501,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
390490075502,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
390490075502,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
390490079212,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,3.5
390490081622,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
390490082102,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
390610023001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
390810114024,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
390852030004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
390852035001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
390897591001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
390950101005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,14.0
390998015002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
391130034041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
391130034041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
391130501034,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
391290211002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
391336004012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
391450024004,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
391450024004,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
391479636003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
391535301051,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
391535327011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
391535335012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
391650306002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
391650320052,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
391650322014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
391670212005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.5
391730212001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,11.0
400055878002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
400137960023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
400173006002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,16.0
400173006002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
400173010061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
400198930004,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
400272010006,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
400272020041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
400272020041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
400634847002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
400710011002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
401091038001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
401091085201,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
401091091001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
401110002001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
401190106001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,13.0
401214864002,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
401255004003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
401255004003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
401350302011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
401370008003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
401430023012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
401430037003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
401430058014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
401430067053,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
401430067053,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
410290021001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
410390007021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
410510072021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
410510103031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
410510103031,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
420010306003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
420032023004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
420034513004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
420034520002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
420076053003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
420171014012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
420171050101,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
420171055071,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
420171065002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
420293077001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
420430246003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
420659504003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
420659512003,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
420691102013,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
420750035003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
420770059021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
420770063051,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
420950113001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
420950180022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
421010009012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
421010009012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
421010365022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
421070030002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
421150325001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
421298049001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
421314007003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
440039800001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
440070126011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
440070177002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
450019502002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450019503002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450030205001,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450030205001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450030216011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
450070104011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450070107006,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
450070114012,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450070120012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
450130005013,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450130101002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450130101004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
450130110005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
450130111001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
450130111003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450130112001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
450130112002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
450190007002,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450190020023,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450190031111,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
450190031111,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450190032001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450190046061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
450190046113,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
450219702013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
450219704012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
450259501022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
450399603004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
450439204002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450439205041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450450002001,2717 Ga 54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450450002001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450450017001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
450450018081,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
450450019003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
450450023011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450479703022,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450510501022,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450510502002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
450510503032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
450510505002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450510509001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
450510510001,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
450510517001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,22.0
450510517001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.5
450510517001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450510517002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450510602061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450510604061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
450539501004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450559705005,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
450559709032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
450599205021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450630205061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450630210091,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
450630210091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.5
450630210322,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
450719506025,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
450730306021,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
450730309023,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
450750111002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
450750117002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
450770105011,1025 Ga 34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
450770109032,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,9.0
450790026031,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
450790101021,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450790103042,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
450790103091,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,8.0
450790112021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
450790117011,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450790119021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
450799801001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
450819602021,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450830219012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
450830231013,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
450830231014,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.5
450830239003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
450910609012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,6.0
450910610041,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
450910610061,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
450910610072,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,6.0
460819661004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
461359662001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470010201001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
470090102003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
470090112001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,4.0
470110101002,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470110105001,1025 Ga-34 Walmart Supercenter,33.3935,-84.743611,2022-2023,8.0
470110105001,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470110110002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,7.0
470110113003,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470179625001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,10.0
470259703002,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
470359706011,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
470370130001,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,5.0
470370151003,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
470370153004,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
470370156123,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,8.0
470370181012,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2024-2025,1.0
470370188013,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470370188031,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470370190061,2717 Ga-54 In Walmart Supercenter,33.401154,-84.599935,2022-2023,4.0
470370191141,1025 Ga-34 Walmart Supercenter,33.393687,-84.74375,2022-2023,7.0
