Start,Stop,County_StateAbb,County,StateAbb,Obesity,StateGroup,Overweight,Ncount,N_DiagnosedHTN,State,Ncount_nested,fips
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SCHOOLCRAFT, MI",SCHOOLCRAFT,MI,26,State Group 2,18.5,2087,507,Michigan,NA,26153
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LINCOLN, MN",LINCOLN,MN,26,State Group 2,17.8,1071,372,Minnesota,NA,27081
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BOONE, IN",BOONE,IN,25.9,State Group 2,24.6,8102,2252,Indiana,8102,18011
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ALBEMARLE, VA",ALBEMARLE,VA,25.8,State Group 2,31,80732,30783,Virginia,80732,51003
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CIMARRON, OK",CIMARRON,OK,25.7,State Group 2,24.4,NA,143,Oklahoma,NA,40025
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PRESQUE ISLE, MI",PRESQUE ISLE,MI,25.7,State Group 2,21,903,287,Michigan,NA,26141
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ADAMS, IA",ADAMS,IA,25.6,State Group 2,19.4,NA,169,Iowa,NA,19003
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"EMMET, IA",EMMET,IA,25.6,State Group 2,16.6,1038,236,Iowa,NA,19063
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ALLEGHANY, VA",ALLEGHANY,VA,25.6,State Group 2,18.7,1361,517,Virginia,NA,51005
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"TROUSDALE, TN",TROUSDALE,TN,25.3,State Group 2,16.5,NA,NA,Tennessee,NA,47169
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHIPPEWA, MI",CHIPPEWA,MI,25.3,State Group 2,20.3,1825,487,Michigan,NA,26033
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ALPENA, MI",ALPENA,MI,25.3,State Group 2,20.5,1362,418,Michigan,NA,26007
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CASS, IA",CASS,IA,25.2,State Group 2,16.6,2672,749,Iowa,NA,19029
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JEFFERSON, IA",JEFFERSON,IA,25.2,State Group 2,20.1,6209,1912,Iowa,6209,19101
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GARLAND, AR",GARLAND,AR,25.2,State Group 2,23.6,14745,5394,Arkansas,14745,05051
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"RINGGOLD, IA",RINGGOLD,IA,25.1,State Group 2,19.9,1259,285,Iowa,NA,19159
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BOONE, AR",BOONE,AR,25.1,State Group 2,18.7,1890,540,Arkansas,NA,05009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BAXTER, AR",BAXTER,AR,25,State Group 2,20.6,2717,852,Arkansas,NA,05005
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HOLMES, OH",HOLMES,OH,25,State Group 2,18.6,6225,2072,Ohio,6225,39075
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"FLOYD, VA",FLOYD,VA,24.9,State Group 2,19.5,1696,235,Virginia,NA,51063
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PUTNAM, TN",PUTNAM,TN,24.9,State Group 2,20.6,1180,304,Tennessee,NA,47141
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"UNION, TN",UNION,TN,24.9,State Group 2,22.4,NA,88,Tennessee,NA,47173
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLAIBORNE, TN",CLAIBORNE,TN,24.9,State Group 2,20.9,1375,370,Tennessee,NA,47025
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MONTMORENCY, MI",MONTMORENCY,MI,24.8,State Group 2,20.3,843,318,Michigan,NA,26119
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CUMBERLAND, TN",CUMBERLAND,TN,24.8,State Group 2,20.9,2573,818,Tennessee,NA,47035
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"NEWTON, AR",NEWTON,AR,24.7,State Group 2,19.4,NA,147,Arkansas,NA,05101
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WATONWAN, MN",WATONWAN,MN,24.7,State Group 2,16.7,904,269,Minnesota,NA,27165
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CRAWFORD, MI",CRAWFORD,MI,24.6,State Group 2,19.7,871,250,Michigan,NA,26039
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SEVIER, TN",SEVIER,TN,24.4,State Group 2,20.4,2161,561,Tennessee,NA,47155
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"COFFEE, TN",COFFEE,TN,24.4,State Group 2,20,1196,279,Tennessee,NA,47031
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WHITE, IN",WHITE,IN,24.4,State Group 2,18.7,817,277,Indiana,NA,18181
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MARION, AR",MARION,AR,24.4,State Group 2,22.7,887,298,Arkansas,NA,05089
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PIPESTONE, MN",PIPESTONE,MN,24.3,State Group 2,16.3,2352,840,Minnesota,NA,27117
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"NEWTON, IN",NEWTON,IN,24.3,State Group 2,16.4,2336,877,Indiana,NA,18111
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MADISON, AR",MADISON,AR,24.2,State Group 2,18.1,1055,195,Arkansas,NA,05087
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WASHINGTON, MN",WASHINGTON,MN,24.1,State Group 2,22.6,109278,34790,Minnesota,109278,27163
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MACON, TN",MACON,TN,24.1,State Group 2,13.3,NA,49,Tennessee,NA,47111
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DUBOIS, IN",DUBOIS,IN,24,State Group 2,17.8,8446,1992,Indiana,8446,18037
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHEBOYGAN, MI",CHEBOYGAN,MI,23.9,State Group 2,20,1926,523,Michigan,NA,26031
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLINTON, MI",CLINTON,MI,23.8,State Group 2,21.2,5439,1113,Michigan,NA,26037
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BATH, VA",BATH,VA,23.7,State Group 2,19.4,983,404,Virginia,NA,51017
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"IRON, MI",IRON,MI,23.5,State Group 2,17.9,3865,730,Michigan,NA,26071
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JASPER, IN",JASPER,IN,23.4,State Group 2,17.2,7302,2452,Indiana,7302,18073
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DAKOTA, MN",DAKOTA,MN,23.4,State Group 2,20.9,196454,61404,Minnesota,196454,27037
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LOUDOUN, VA",LOUDOUN,VA,23.4,State Group 2,27.8,218316,61690,Virginia,218316,51107
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GRANT, NE",GRANT,NE,23.2,State Group 2,24.1,NA,130,Nebraska,NA,31075
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CLAY, IA",CLAY,IA,23,State Group 2,13.9,2306,566,Iowa,NA,19041
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"KALKASKA, MI",KALKASKA,MI,23,State Group 2,19.4,1359,303,Michigan,NA,26079
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MITCHELL, IA",MITCHELL,IA,22.9,State Group 2,16.4,1541,256,Iowa,NA,19131
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GOGEBIC, MI",GOGEBIC,MI,22.8,State Group 2,16.4,2793,886,Michigan,NA,26053
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ROANOKE, VA",ROANOKE,VA,22.8,State Group 2,18.2,5383,1246,Virginia,NA,51161
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CARROLL, AR",CARROLL,AR,22.7,State Group 2,17,1221,303,Arkansas,NA,05015
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"OTSEGO, MI",OTSEGO,MI,22.6,State Group 2,20.3,1802,460,Michigan,NA,26137
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"RAMSEY, MN",RAMSEY,MN,22.6,State Group 2,21.2,240202,72238,Minnesota,240202,27123
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"FAIRFAX, VA",FAIRFAX,VA,22.5,State Group 2,29,592834,170027,Virginia,592834,51059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ALEXANDRIA CITY, VA",ALEXANDRIA,VA,22.5,State Group 2,27.5,87542,23183,Virginia,87542,51510
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BARAGA, MI",BARAGA,MI,22.3,State Group 2,15.9,649,134,Michigan,NA,26013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MACKINAC, MI",MACKINAC,MI,22.3,State Group 2,19.9,901,273,Michigan,NA,26097
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHEATHAM, TN",CHEATHAM,TN,22.2,State Group 2,18,1444,299,Tennessee,NA,47021
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DEKALB, TN",DEKALB,TN,21.9,State Group 2,13.8,NA,70,Tennessee,NA,47041
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LAC QUI PARLE, MN",LAC QUI PARLE,MN,21.8,State Group 2,15.7,1907,691,Minnesota,NA,27073
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ONTONAGON, MI",ONTONAGON,MI,21.6,State Group 2,18.9,NA,156,Michigan,NA,26131
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SHERIDAN, NE",SHERIDAN,NE,21.5,State Group 2,16.1,1451,409,Nebraska,NA,31161
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WASHINGTON, AR",WASHINGTON,AR,21.5,State Group 2,19.5,21110,4463,Arkansas,21110,05143
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BOX BUTTE, NE",BOX BUTTE,NE,21.4,State Group 2,14.8,3823,1372,Nebraska,NA,31013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LINCOLN, TN",LINCOLN,TN,21.4,State Group 2,23.7,NA,89,Tennessee,NA,47103
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SIOUX, NE",SIOUX,NE,21.3,State Group 2,24.1,NA,53,Nebraska,NA,31165
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SALEM, VA",SALEM,VA,21.3,State Group 2,17.3,1599,339,Virginia,NA,51775
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BENTON, AR",BENTON,AR,21.3,State Group 2,21,15914,2984,Arkansas,15914,05007
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"AUDUBON, IA",AUDUBON,IA,21.1,State Group 2,12.1,1415,336,Iowa,NA,19009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ARLINGTON, VA",ARLINGTON,VA,21.1,State Group 2,31.4,122629,31338,Virginia,122629,51013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHARLOTTESVILLE CITY, VA",CHARLOTTESVILLE,VA,21,State Group 2,24.6,34133,10776,Virginia,34133,51540
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BOTETOURT, VA",BOTETOURT,VA,20.9,State Group 2,20.4,2277,516,Virginia,NA,51023
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ROANOKE CITY, VA",ROANOKE CITY,VA,20.8,State Group 2,16.5,5085,1105,Virginia,NA,51770
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MONROE, IN",MONROE,IN,20.6,State Group 2,19.4,5770,1322,Indiana,5770,18105
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"FAIRFAX CITY, VA",FAIRFAX CITY,VA,20.5,State Group 2,26.4,21517,5986,Virginia,21517,51600
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DAWES, NE",DAWES,NE,20.4,State Group 2,16.3,1756,450,Nebraska,NA,31045
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MCLEOD, MN",MCLEOD,MN,20.4,State Group 2,13.4,4865,1229,Minnesota,NA,27085
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SCOTT, TN",SCOTT,TN,20.3,State Group 2,18.3,699,173,Tennessee,NA,47151
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SHELBY, IA",SHELBY,IA,20.2,State Group 2,13.7,2929,671,Iowa,NA,19165
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GILES, TN",GILES,TN,20.2,State Group 2,21.5,NA,61,Tennessee,NA,47055
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ANTRIM, MI",ANTRIM,MI,20.1,State Group 2,21.2,2158,505,Michigan,NA,26009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"FRANKLIN, VA",FRANKLIN,VA,20,State Group 2,17,3785,825,Virginia,NA,51067
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HOUGHTON, MI",HOUGHTON,MI,20,State Group 2,19,2459,534,Michigan,NA,26061
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SCOTT, MN",SCOTT,MN,19.8,State Group 2,19.1,44058,12475,Minnesota,44058,27139
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"KEWEENAW, MI",KEWEENAW,MI,19.6,State Group 2,21.4,NA,62,Michigan,NA,26083
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"TIPPECANOE, IN",TIPPECANOE,IN,19.6,State Group 2,16.4,5106,1054,Indiana,NA,18157
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"FENTRESS, TN",FENTRESS,TN,19.5,State Group 2,20.2,NA,114,Tennessee,NA,47049
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HENNEPIN, MN",HENNEPIN,MN,19.4,State Group 2,19.9,570490,164762,Minnesota,570490,27053
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"COVINGTON CITY, VA",COVINGTON,VA,19.3,State Group 2,12,1087,385,Virginia,NA,51580
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BENZIE, MI",BENZIE,MI,19,State Group 2,21.2,1810,370,Michigan,NA,26019
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LE SUEUR, MN",LE SUEUR,MN,18.7,State Group 2,12.4,2257,544,Minnesota,NA,27079
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"FALLS CHURCH CITY, VA",FALLS CHURCH,VA,18.5,State Group 2,31.1,8669,2399,Virginia,8669,51610
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WASECA, MN",WASECA,MN,18.5,State Group 2,11.1,622,137,Minnesota,NA,27161
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LEXINGTON CITY, VA",LEXINGTON,VA,18.4,State Group 2,20.2,2028,508,Virginia,NA,51678
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DICKINSON, IA",DICKINSON,IA,18.4,State Group 2,15.8,2630,724,Iowa,NA,19059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LAKE, MN",LAKE,MN,18.4,State Group 2,15.7,5734,2663,Minnesota,5734,27075
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BENTON, IN",BENTON,IN,18.3,State Group 2,15.3,NA,103,Indiana,NA,18007
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"STEELE, MN",STEELE,MN,18.2,State Group 2,12.5,1650,339,Minnesota,NA,27147
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MARSHALL, TN",MARSHALL,TN,18.2,State Group 2,16.7,NA,63,Tennessee,NA,47117
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"EMMET, MI",EMMET,MI,18.1,State Group 2,21.6,3022,729,Michigan,NA,26047
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHARLEVOIX, MI",CHARLEVOIX,MI,18,State Group 2,19.4,2266,471,Michigan,NA,26029
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BROWN, MN",BROWN,MN,17.8,State Group 2,14,2162,543,Minnesota,NA,27015
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MOWER, MN",MOWER,MN,17.8,State Group 2,13.1,1087,229,Minnesota,NA,27099
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SIBLEY, MN",SIBLEY,MN,17.7,State Group 2,12,1359,314,Minnesota,NA,27143
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DODGE, MN",DODGE,MN,17.3,State Group 2,14.9,629,98,Minnesota,NA,27039
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ROBERTSON, TN",ROBERTSON,TN,17.3,State Group 2,16,1158,191,Tennessee,NA,47147
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"RICE, MN",RICE,MN,17,State Group 2,13.1,6842,1554,Minnesota,6842,27131
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"COOK, MN",COOK,MN,16.9,State Group 2,18.2,2296,831,Minnesota,NA,27031
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GRAND TRAVERSE, MI",GRAND TRAVERSE,MI,16.9,State Group 2,18.7,9461,1493,Michigan,9461,26055
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SMITH, TN",SMITH,TN,16.7,State Group 2,15.3,NA,67,Tennessee,NA,47159
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LEELANAU, MI",LEELANAU,MI,16.6,State Group 2,22.6,1862,392,Michigan,NA,26089
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BLUE EARTH, MN",BLUE EARTH,MN,16.3,State Group 2,12.5,3343,676,Minnesota,NA,27013
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BEDFORD, TN",BEDFORD,TN,15.8,State Group 2,12.5,905,117,Tennessee,NA,47003
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MAURY, TN",MAURY,TN,15.4,State Group 2,16.2,2359,389,Tennessee,NA,47119
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"NICOLLET, MN",NICOLLET,MN,15.2,State Group 2,12.6,1482,293,Minnesota,NA,27103
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"LOUDON, TN",LOUDON,TN,15.2,State Group 2,16.4,2083,439,Tennessee,NA,47105
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GOODHUE, MN",GOODHUE,MN,15.1,State Group 2,11.9,3447,778,Minnesota,NA,27049
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"KNOX, TN",KNOX,TN,14.5,State Group 2,13.9,13694,1829,Tennessee,13694,47093
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CARVER, MN",CARVER,MN,13.2,State Group 2,14.1,22354,4875,Minnesota,22354,27019
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CANNON, TN",CANNON,TN,12.9,State Group 2,NA,NA,54,Tennessee,NA,47015
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"OLMSTED, MN",OLMSTED,MN,12.6,State Group 2,12.3,4845,912,Minnesota,NA,27109
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SUMNER, TN",SUMNER,TN,12.4,State Group 2,11.9,4916,634,Tennessee,NA,47165
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BLOUNT, TN",BLOUNT,TN,11.9,State Group 2,11.1,4649,574,Tennessee,NA,47009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ROANE, TN",ROANE,TN,11.9,State Group 2,10.9,1917,259,Tennessee,NA,47145
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WILLIAMSON, TN",WILLIAMSON,TN,11.8,State Group 2,15,7195,982,Tennessee,7195,47187
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MORGAN, TN",MORGAN,TN,11.1,State Group 2,9.7,601,61,Tennessee,NA,47129
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WILSON, TN",WILSON,TN,11.1,State Group 2,10.2,4099,498,Tennessee,NA,47189
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DAVIDSON, TN",DAVIDSON,TN,10.8,State Group 2,11.6,24267,2110,Tennessee,24267,47037
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHOCTAW, AL",CHOCTAW,AL,52.7,State Group 3,32.7,5989,3840,Alabama,5989,01023
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHOCTAW, AL",CHOCTAW,AL,52.7,State Group 3,32.7,5989,3840,Alabama,5989,01023
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"TYLER, WV",TYLER,WV,51,State Group 3,34.3,4948,2913,West Virginia,4948,54095
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WETZEL, WV",WETZEL,WV,50.9,State Group 3,34.8,10652,6266,West Virginia,10652,54103
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DODDRIDGE, WV",DODDRIDGE,WV,49.3,State Group 3,35.1,3839,2233,West Virginia,NA,54017
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SUMTER, AL",SUMTER,AL,48,State Group 3,29.8,3833,2283,Alabama,NA,01119
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"SUMTER, AL",SUMTER,AL,48,State Group 3,29.8,3833,2283,Alabama,NA,01119
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JACKSON, WV",JACKSON,WV,47.6,State Group 3,32.3,19785,9925,West Virginia,19785,54035
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WIRT, WV",WIRT,WV,47.4,State Group 3,31.3,3683,1947,West Virginia,NA,54105
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"RITCHIE, WV",RITCHIE,WV,47.2,State Group 3,31.4,6138,3317,West Virginia,6138,54085
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DILLON, SC",DILLON,SC,47.1,State Group 3,31.2,18847,9461,South Carolina,18847,45033
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WEST BATON ROUGE, LA",WEST BATON ROUGE,LA,47.1,State Group 3,33.8,18559,9413,Louisiana,18559,22121
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BAMBERG, SC",BAMBERG,SC,46.9,State Group 3,27.8,8022,3954,South Carolina,8022,45009
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MARSHALL, WV",MARSHALL,WV,46.9,State Group 3,36.6,20078,11152,West Virginia,20078,54051
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HARDEE, FL",HARDEE,FL,46.6,State Group 3,34.6,12674,5528,Florida,12674,12049
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHEROKEE, SC",CHEROKEE,SC,46.6,State Group 3,33.4,37826,19397,South Carolina,37826,45021
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GRANT, WV",GRANT,WV,46.6,State Group 3,34.7,8162,4277,West Virginia,8162,54023
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"PLEASANTS, WV",PLEASANTS,WV,46.5,State Group 3,29.5,4000,2101,West Virginia,NA,54073
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"IBERVILLE, LA",IBERVILLE,LA,46.4,State Group 3,33.6,20864,11365,Louisiana,20864,22047
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"TAYLOR, WV",TAYLOR,WV,46.4,State Group 3,32.5,9143,4659,West Virginia,9143,54091
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BERKELEY, WV",BERKELEY,WV,46.3,State Group 3,33.5,96589,41933,West Virginia,96589,54003
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CARBON, PA",CARBON,PA,46.1,State Group 3,34.6,51393,26523,Pennsylvania,51393,42025
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WOOD, WV",WOOD,WV,45.9,State Group 3,34,56971,29427,West Virginia,56971,54107
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ST JOHN THE BAPTIST, LA",ST JOHN THE BAPTIST,LA,45.8,State Group 3,30.6,23975,12115,Louisiana,23975,22095
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"ORANGEBURG, SC",ORANGEBURG,SC,45.7,State Group 3,29.2,48078,23589,South Carolina,48078,45075
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MARION, WV",MARION,WV,45.6,State Group 3,34,40541,19742,West Virginia,40541,54049
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BOONE, WV",BOONE,WV,45.6,State Group 3,26.9,5423,2279,West Virginia,5423,54005
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"HARRISON, WV",HARRISON,WV,45.5,State Group 3,34.3,50777,26675,West Virginia,50777,54033
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MERCER, ND",MERCER,ND,45.3,State Group 3,34.7,6072,2988,North Dakota,6072,38057
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"UNION, SC",UNION,SC,45.1,State Group 3,33,20098,11382,South Carolina,20098,45087
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MINGO, WV",MINGO,WV,45.1,State Group 3,28.8,6999,3134,West Virginia,6999,54059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"DIVIDE, ND",DIVIDE,ND,45.1,State Group 3,34.7,1145,543,North Dakota,NA,38023
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GREENE, PA",GREENE,PA,45,State Group 3,30.7,16610,7430,Pennsylvania,16610,42059
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"JEFFERSON DAVIS, LA",JEFFERSON DAVIS,LA,44.8,State Group 3,32.3,11723,5278,Louisiana,11723,22053
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"WILLIAMSBURG, SC",WILLIAMSBURG,SC,44.8,State Group 3,29.4,18772,10422,South Carolina,18772,45089
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MINERAL, WV",MINERAL,WV,44.7,State Group 3,32.1,16193,7809,West Virginia,16193,54057
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CALHOUN, SC",CALHOUN,SC,44.7,State Group 3,30.3,10420,4717,South Carolina,10420,45017
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GREENE, AL",GREENE,AL,44.6,State Group 3,26.2,874,495,Alabama,NA,01063
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"GREENE, AL",GREENE,AL,44.6,State Group 3,26.2,874,495,Alabama,NA,01063
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"BAKER, FL",BAKER,FL,44.6,State Group 3,31,9470,4551,Florida,9470,12003
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"MARLBORO, SC",MARLBORO,SC,44.4,State Group 3,28.7,10794,5300,South Carolina,10794,45069
2024-01-01T00:00:00Z,2025-07-10T00:00:00Z,"CHENANGO, NY",CHENANGO,NY,44.3,State Group 3,32.5,34716,17097,New York,34716,36017
